seq;timestamp;data
273;1747216930.031609;-42777.132812 -28834.431641 -41969.179688 -33483.722656 -36237.332031 -37209.777344 -33602.179688 -34084.000000 -32273.402344 -23426.003906 -20547.265625 -11731.755859 -1124.133667 5112.706543 12208.077148 -4873.176270 4540.092773 -3047.993408 -1949.675537 -4351.305176 -3931.223389 -8381.707031 -8961.278320 -12322.509766 -19774.806641 -24281.939453 -25213.296875 -22329.234375 -15373.903320 -10380.762695
274;1747216930.222430;-7195.639160 -32554.349609 -16534.539062 -25358.888672 -22882.988281 -27211.064453 -25896.560547 -26693.119141 -19565.894531 -20401.062500 -13652.734375 -7081.272461 -482.244415 2975.056396 7715.520508 -4399.000000 -20147.781250 7277.060547 -8427.878906 -4422.897949 -2491.542725 -9892.049805 -4607.414551 -10570.664062 -14322.153320 -18102.724609 -18654.685547 -16384.033203 -10942.455078 -5890.487793
275;1747216930.407532;-14529.863281 -23789.300781 -20659.031250 -28213.078125 -25891.412109 -30153.259766 -25637.177734 -22903.869141 -26328.535156 -18771.648438 -12489.619141 -5712.423340 539.955383 3718.721191 9662.668945 17120.488281 -882.312012 4027.431396 -2869.545166 -1555.292114 -8278.732422 -6445.679688 -8847.639648 -13685.677734 -22601.759766 -18931.353516 -18390.630859 -17048.773438 -12840.473633 -7398.434570
276;1747216930.589757;1227.871704 -19732.681641 -12370.601562 -15546.997070 -13701.961914 -16443.990234 -14170.155273 -11256.833008 -10151.871094 -6293.984863 -4579.665039 -466.855804 1239.027100 2079.666748 2963.511719 -1097.168701 -9034.970703 -1376.456909 -5609.586426 -1525.369019 -3544.716797 -5567.185059 -5146.280273 -7172.774902 -9747.908203 -7408.545898 -7842.359375 -5940.919434 -3490.260986 -2552.298340
277;1747216930.776266;-22754.417969 -25264.408203 -23387.580078 -31153.201172 -29934.384766 -34736.714844 -37897.902344 -27662.677734 -33190.250000 -20522.335938 -20671.726562 -14379.755859 -659.419922 5701.411621 14734.911133 5814.517578 -14711.053711 5624.510254 -14640.694336 -3297.641357 -5908.062988 -7754.574219 -8955.859375 -14524.693359 -20172.583984 -20284.212891 -22885.582031 -25276.408203 -15003.521484 -11903.337891
278;1747216930.960697;-2652.511963 -5141.769531 346.752350 -3668.160645 -2241.167725 -2797.529785 -3389.263916 -2979.590088 -2265.527344 -2758.530762 -2446.649414 -1765.004395 -1360.355347 -255.262405 1656.675293 -6695.761230 -362.932892 -1381.419678 -1136.617920 -1215.379395 506.883850 -582.230286 -927.387695 -1205.530151 -1753.076050 -2041.955444 -2458.333252 -2883.070312 -2229.409424 -1371.659424
279;1747216931.153454;-68075.765625 -22146.136719 -43668.734375 -29829.597656 -29199.890625 -22912.857422 -28664.679688 -24776.476562 -20532.830078 -22255.275391 -11551.523438 -4453.458496 31.796865 3503.084473 8200.035156 -11717.017578 1169.489868 -1793.530396 1457.173218 -5288.449707 -5095.476074 -9827.188477 -12627.538086 -9844.081055 -13958.881836 -19197.732422 -20385.347656 -15647.141602 -10448.758789 -5937.368652
280;1747216931.351848;2753.272217 -39422.472656 -9998.125977 -21453.154297 -19051.066406 -23686.923828 -28881.857422 -25041.312500 -19544.785156 -22748.498047 -12708.853516 -7508.546875 -3149.223389 2237.735107 8472.183594 -3714.040771 -27187.042969 3602.526123 -8052.082520 -4219.495117 -584.018188 -6868.394043 -4619.511719 -9880.365234 -15075.440430 -16679.496094 -17125.482422 -16931.285156 -10154.596680 -6759.427246
281;1747216931.534859;-12306.370117 4669.374023 -19056.072266 -32448.681641 -27245.283203 -29682.472656 -33244.484375 -32678.564453 -30012.250000 -27646.669922 -21064.583984 -8760.407227 -1418.368042 10493.294922 12241.535156 2344.996338 -38111.484375 -1180.040894 -10051.850586 -3940.577148 -2481.592285 -11468.388672 -13885.050781 -16939.957031 -19664.736328 -22434.933594 -24892.369141 -21440.484375 -20923.468750 -10244.967773
282;1747216931.714811;-24026.468750 -33871.746094 -23595.746094 -28369.193359 -29945.386719 -27352.818359 -28138.857422 -30152.197266 -29211.398438 -19473.904297 -15106.613281 -8579.698242 -400.509491 7465.562012 12113.166016 157.295090 -10856.253906 1228.242798 -6005.755371 -3373.881592 -8485.800781 -8779.855469 -10526.745117 -11965.265625 -20738.798828 -19323.226562 -21887.128906 -20139.005859 -13958.701172 -8248.523438
283;1747216931.906003;7550.437988 -42137.210938 -9348.827148 -25434.451172 -21259.892578 -23016.855469 -28002.177734 -20949.066406 -22755.292969 -15854.388672 -13403.615234 -7264.437012 -485.039062 6800.414551 7726.051270 -11521.900391 -26987.775391 3770.433105 -8290.350586 -7117.592285 -1007.195129 -2764.214600 -6348.334961 -15188.743164 -12414.440430 -16440.228516 -15898.225586 -15161.739258 -9633.321289 -5663.932617
284;1747216932.083623;-34982.113281 -16823.953125 -24444.455078 -22844.085938 -26449.962891 -24956.783203 -26217.646484 -23734.189453 -21271.732422 -23348.953125 -16638.417969 -10058.075195 -1412.350586 3056.881592 7995.208496 -28581.591797 673.692810 -5210.637207 -4175.104004 -4896.081055 -617.839905 -4794.128418 -10090.625000 -15299.452148 -14065.667969 -19845.259766 -19662.705078 -19614.021484 -12547.979492 -6776.875488
285;1747216932.262231;-12777.959961 -23414.824219 -12126.713867 -22422.162109 -19868.812500 -20530.927734 -22648.757812 -19624.603516 -21663.865234 -19681.146484 -11009.042969 -9388.458008 -2291.095947 1432.039795 10124.618164 -20977.314453 -10433.453125 -2519.035400 -7584.502930 -5339.562012 -1264.737427 -7756.449219 -7105.429199 -14574.777344 -9063.703125 -16272.425781 -17844.449219 -17971.845703 -12538.932617 -7420.619141
286;1747216932.455912;-16107.345703 -38546.812500 -18163.634766 -27602.320312 -23297.638672 -24671.355469 -26637.755859 -26752.488281 -23976.072266 -23392.435547 -21879.722656 -14585.729492 -4857.578613 4972.082520 13856.727539 8651.126953 -19713.583984 1227.241211 -3693.767822 -1231.506958 -4020.151855 -6067.841797 -4456.229980 -12144.167969 -8747.740234 -20460.972656 -19388.314453 -25283.117188 -23544.119141 -9736.490234
287;1747216932.651895;-16984.628906 -39391.722656 -32446.970703 -33721.441406 -32848.500000 -45144.226562 -33166.382812 -28828.804688 -24100.775391 -22059.240234 -15940.419922 -9834.192383 1456.495850 2015.907227 10200.660156 -4444.455566 -17530.431641 -4836.358398 -7083.688477 -395.501099 -7069.720215 -8535.380859 -11969.269531 -15971.363281 -12309.076172 -24415.121094 -23661.017578 -20379.958984 -15009.916016 -9648.442383
288;1747216932.828702;4618.115234 -22833.271484 -30624.109375 -27721.136719 -29136.355469 -23520.457031 -25196.472656 -22372.857422 -27424.707031 -26408.636719 -22705.509766 -15498.692383 -7912.722656 5085.429688 13473.530273 40910.718750 8503.973633 10659.660156 797.449707 -326.906555 -5625.770996 -4888.266602 -7680.997070 -7495.706543 -14961.778320 -14253.792969 -21921.568359 -22128.693359 -24586.892578 -11996.050781
289;1747216933.016605;-14085.196289 -32636.644531 -20270.261719 -28957.458984 -25560.939453 -26899.683594 -27428.068359 -28423.535156 -22444.724609 -24651.111328 -19880.150391 -15099.464844 -2537.349609 9634.913086 11746.902344 6322.440918 -21770.207031 1807.509644 -4857.852051 -2049.219971 -2117.256104 -9723.532227 -5952.071777 -11934.189453 -13156.143555 -19320.050781 -19852.517578 -23376.019531 -18219.234375 -11617.869141
290;1747216933.205921;-32954.585938 -34401.226562 -31966.779297 -33590.074219 -33156.246094 -31967.945312 -36609.937500 -33720.710938 -32065.943359 -25698.382812 -15965.618164 -9420.795898 -1206.928101 2818.403320 10716.744141 852.127747 -6307.742676 -2532.579590 -9866.799805 -9328.137695 -9249.300781 -6225.101074 -11031.003906 -19312.648438 -13828.649414 -20994.781250 -26797.734375 -23290.873047 -15878.835938 -8261.597656
291;1747216933.391799;-38348.453125 -28780.708984 -41171.503906 -34975.640625 -31758.316406 -30821.861328 -29488.724609 -26265.201172 -21560.544922 -19674.349609 -10220.588867 -5169.181152 1585.893677 6888.596680 7562.301758 -29464.287109 -8332.074219 -5274.963379 -6516.162109 -13334.029297 1418.428345 -13033.881836 -11305.487305 -16518.906250 -10969.761719 -19740.412109 -20672.875000 -15258.516602 -9196.791992 -5544.049316
292;1747216933.594914;-28726.564453 -31835.599609 -28819.455078 -36828.000000 -36671.664062 -39181.730469 -35837.304688 -36705.023438 -30955.162109 -24166.843750 -15316.724609 -3622.991455 3569.323975 6872.730957 9393.120117 5858.765137 12928.467773 3610.045654 -3584.591797 -497.270874 -2915.320801 -8870.044922 -13140.214844 -19124.697266 -25812.218750 -26302.609375 -24394.093750 -19955.724609 -13311.625000 -8097.952637
293;1747216933.777836;-13307.811523 -33006.109375 -17167.416016 -25985.230469 -19612.039062 -23422.986328 -22902.703125 -24804.746094 -21939.417969 -25024.738281 -18353.292969 -11405.142578 -3512.061035 6389.453125 10926.871094 6314.665039 -1040.060547 934.741516 67.799919 -437.395966 -666.880676 -7832.785156 -7692.375977 -9800.264648 -15146.598633 -16255.988281 -18998.599609 -18073.597656 -15903.449219 -10175.645508
294;1747216933.959986;-17021.378906 -36933.488281 -24052.339844 -30055.677734 -30597.675781 -26359.292969 -31094.724609 -28354.255859 -20190.935547 -19580.048828 -17209.857422 -7622.831055 1936.490112 9686.233398 10076.470703 3817.249756 -37137.355469 2694.600342 -8508.125977 -8069.578613 -5011.208496 -10910.140625 -9096.941406 -18068.681641 -19644.689453 -23614.447266 -19890.365234 -20137.083984 -13299.844727 -8258.217773
295;1747216934.140072;-21860.033203 -38249.601562 -28787.876953 -35034.191406 -29950.037109 -24489.515625 -32413.511719 -30256.345703 -23171.119141 -22390.126953 -16506.158203 -7984.250488 -1552.297974 3611.752930 9545.121094 316.983459 -9234.988281 143.968811 -4379.298828 -8139.005371 -10691.165039 -13469.090820 -11275.368164 -10087.893555 -23619.515625 -21647.992188 -21540.195312 -18618.962891 -12247.854492 -7055.729492
296;1747216934.336855;-45479.175781 -34396.339844 -43338.910156 -39844.890625 -40694.906250 -43926.468750 -39923.250000 -37352.671875 -39786.750000 -20810.664062 -19259.167969 -3475.803711 1841.053223 9240.111328 10064.517578 -1021.228027 9436.355469 -2470.501465 -4487.793945 -2691.754150 -5972.235840 -9207.526367 -18822.902344 -23442.728516 -25978.535156 -26895.400391 -22494.755859 -21204.484375 -17280.841797 -7878.131836
297;1747216934.519548;-25491.902344 -31613.421875 -28260.193359 -32707.201172 -28965.740234 -26712.505859 -28843.101562 -28462.333984 -30484.091797 -24240.142578 -15230.224609 -7991.592285 -720.740051 9528.643555 8946.210938 3240.895996 -4095.742188 1065.633423 -6801.942383 -5637.193359 -3957.123535 -8006.322754 -12648.175781 -15001.107422 -13157.409180 -23344.820312 -23195.617188 -21645.792969 -16953.005859 -8240.027344
298;1747216934.699179;-37976.785156 -18257.761719 -29175.589844 -23988.929688 -29665.000000 -25462.867188 -23700.498047 -24735.160156 -25379.673828 -17496.876953 -14845.320312 -9626.312500 -1574.812378 8935.397461 10120.021484 -8547.436523 2991.792236 -3696.383545 -106.219406 -3286.091797 -3820.869873 -6051.247070 -9816.853516 -8609.029297 -16198.827148 -15115.345703 -19019.994141 -17968.111328 -14508.771484 -9052.963867
299;1747216934.890045;-47.535221 -28.445965 14.824689 -104.842590 26.608496 38.961021 -11.199199 -17.166183 -1.844358 22.634655 9.570410 -6.341096 6.271775 -4.005682 -1.456821 39.385696 -26.590101 68.350067 -32.187836 -48.044827 -5.052576 30.294321 -26.982248 19.345587 -1.928232 7.754119 -8.203270 -2.428033 -3.332192 4.340875
300;1747216935.077413;0.000000 0.000000 -0.000000 0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 -0.000000 -0.000000 0.000000 -0.000000 0.000000 0.000000 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000 -0.000000 0.000000 -0.000000
301;1747216935.260227;-31593.119141 -26615.794922 -26311.898438 -27877.117188 -25435.863281 -23960.519531 -23907.982422 -22634.404297 -18743.884766 -11153.238281 -6750.419434 -1045.284668 1674.808716 4478.235840 4793.258301 4289.872070 -2939.501709 -210.036697 -4915.668945 -6253.574707 -7352.244629 -8494.416016 -14719.385742 -16136.275391 -15131.903320 -14073.814453 -12293.029297 -9549.626953 -6338.303223 -3460.399170
302;1747216935.446824;-13643.605469 -22957.353516 -49254.343750 -28831.085938 -30510.333984 -24624.789062 -25888.140625 -30350.224609 -23111.244141 -14199.790039 -9824.970703 -2053.005859 1337.463867 4193.357422 6214.121094 17975.556641 -127.175117 -4913.645508 -3569.633789 -2151.516846 -13472.027344 -10965.794922 -17668.218750 -17324.568359 -17881.167969 -17118.671875 -16428.310547 -12092.907227 -7682.107422 -4568.482422
303;1747216935.625263;382.009979 -26.915960 666.812378 209.408569 135.374451 -96.372528 7.110393 -52.562206 50.102467 37.691792 -5.575584 18.534821 8.816724 6.311038 -8.179372 19.729658 -317.177399 702.422729 -255.102295 216.771317 41.998554 -89.889343 56.882072 10.380037 35.246120 -31.603014 -12.945127 13.161676 10.364485 -4.696314
304;1747216935.816041;-3115.518799 3585.175537 -4954.392090 -3621.908447 -5760.185547 -3333.973877 -3525.815186 -1814.221191 -1095.255737 -1394.547729 340.027924 -275.483917 127.216179 209.574188 107.555725 1985.896973 -1852.481812 1041.974487 -827.602783 -2627.867188 -1709.854858 -2267.871094 -2126.741699 -2656.524170 -1893.242676 -1859.545044 -762.405212 -555.725708 -322.955902 -193.617218
305;1747216935.994749;-59.744583 -136.214981 -25.130785 376.505188 -70.998520 -35.484871 -26.391741 19.875557 -10.921075 -17.586372 4.617038 -1.931370 5.522820 5.444634 4.239061 -2.790598 -3.560740 -104.701820 -95.321144 -46.917603 -26.145279 16.685249 -18.860289 -21.381310 -7.783975 -12.099288 -7.571772 -0.111552 0.164093 -1.977005
306;1747216936.170778;-1987.468994 6319.881836 -3718.047119 -2494.354248 -4126.669922 -2114.978027 -1531.088013 -1128.451904 271.048004 -341.313995 96.540398 41.412868 -8.118946 53.383957 23.287573 1583.815796 -882.101562 -351.938141 -2100.374756 -61.669567 -1308.185303 -1674.007690 -1195.069580 -1641.049072 -1412.872681 -422.605286 -586.680176 -637.284241 -254.019272 -162.943649
307;1747216936.358909;-14298.930664 -24959.812500 -15495.370117 -24590.222656 -22007.779297 -28081.291016 -24553.031250 -19690.148438 -16135.654297 -16055.063477 -7519.910156 -3149.553467 1855.644287 3497.718262 5944.125000 -1641.783936 -9214.159180 -331.878937 -6491.518555 -5699.641602 -7294.436035 -7276.866699 -8657.484375 -12122.144531 -19732.978516 -16449.484375 -14808.323242 -11538.520508 -8368.840820 -3852.071289
308;1747216936.545365;-792.946167 -682.488647 -23.229755 -1062.877075 -582.870728 47.587482 -7.703812 -71.817543 92.083305 18.153276 -219.697220 102.587311 -3.786515 22.699186 -11.448549 -294.641327 61.669147 1080.063843 -153.604874 295.121002 -775.916077 282.090790 -439.763550 -380.647919 -223.143448 -46.577419 -95.572975 -59.184803 -115.684517 8.809870
309;1747216936.730140;2959.822266 -38620.671875 -21406.138672 -22307.869141 -18478.744141 -25851.574219 -17621.855469 -16695.734375 -16825.878906 -13484.711914 -8983.507812 -2608.238037 800.945068 4944.676758 5013.358398 -25406.822266 -8806.082031 -6480.943848 -3860.377197 -621.864990 -1929.785889 -9582.823242 -8252.508789 -14009.980469 -14962.113281 -13116.245117 -13921.367188 -10644.274414 -7650.178223 -4552.762695
310;1747216936.919453;5937.834473 -16773.019531 -30138.470703 -29210.175781 -30804.126953 -29725.525391 -30469.087891 -25101.548828 -25197.242188 -20604.697266 -9868.340820 -6072.611816 1025.783813 6730.876465 9182.791992 10483.888672 2478.513916 -8785.779297 -1075.400757 -9143.628906 -8088.496582 -7364.348145 -17065.345703 -12326.250000 -22807.869141 -18445.728516 -21908.414062 -16994.166016 -14949.155273 -6700.767090
311;1747216937.099701;-40975.980469 -20932.142578 -33206.523438 -25383.679688 -27199.583984 -28061.664062 -21975.789062 -22542.697266 -15960.088867 -14650.173828 -6962.025391 -1140.735229 1431.880981 2320.637207 3667.558105 6001.446777 4469.933105 3305.356445 57.370274 -1219.141602 -4758.313965 -9863.528320 -10517.736328 -13881.667969 -12942.794922 -15528.712891 -11612.210938 -8940.839844 -6202.827148 -3632.804199
312;1747216937.285923;-24899.738281 8202.433594 -20382.046875 -10450.747070 -16838.591797 -9468.545898 -7056.862793 -7368.311523 -5140.106934 -3529.343262 -1483.840332 -672.746460 310.943634 1266.771606 874.542419 -10902.958008 13820.962891 -10257.183594 3154.541748 -276.635651 -5075.078125 -2025.389282 -4916.827148 -5579.863281 -5745.686523 -4761.068848 -3707.863281 -2522.833008 -1963.186768 -837.696411
313;1747216937.476516;-17510.925781 -21074.880859 -22178.250000 -15071.400391 -22050.523438 -19740.779297 -16969.044922 -15471.407227 -10840.492188 -9322.658203 -3918.188965 -729.506409 295.537933 1153.224854 1836.143066 -1927.248535 -4717.188965 199.360550 1064.486084 -5325.382812 -7326.208496 -7492.420898 -8633.015625 -8526.295898 -10571.122070 -8838.856445 -7605.494141 -5136.465332 -3421.665039 -1714.321777
314;1747216937.667522;-4340.805176 -6702.481934 -6084.385254 -5594.060059 -6420.911133 -2773.429688 -3158.335938 -2361.909912 -1752.157471 -1732.502686 -579.356018 -68.062843 45.513676 115.459732 316.046326 753.756226 2979.175049 2529.128418 -2553.467529 -6853.629395 -749.810791 -1788.131592 -2511.259766 -3057.297363 -2619.334473 -2223.808594 -935.201477 -928.879272 -409.517975 -149.331604
315;1747216937.847561;7880.778809 -25583.076172 -5872.831055 -19176.728516 -14344.311523 -15791.665039 -18218.642578 -15262.669922 -16199.403320 -14620.910156 -10828.333008 -10048.755859 -4144.370117 4260.018066 7011.349609 -20178.255859 -6227.817871 -1928.380371 -4587.550293 -3167.678955 1340.667236 83.510254 -3242.163818 -5429.144043 -9085.220703 -11493.028320 -12345.061523 -14665.285156 -13555.494141 -5454.626465
316;1747216938.032707;1458.373169 -24062.476562 -39293.234375 -37342.800781 -43972.074219 -27578.560547 -33069.175781 -31009.058594 -35226.023438 -29832.832031 -24036.943359 -9787.933594 -1189.020264 9895.056641 13278.513672 4081.157227 5669.534668 14971.128906 1468.537476 -15393.651367 -3496.721191 -243.255981 -13950.250977 -15014.876953 -19531.365234 -21405.060547 -27180.498047 -26016.349609 -25275.931641 -12068.088867
317;1747216938.208493;-5075.877930 -5289.061523 -8512.692383 -9963.342773 -10046.096680 3447.996338 -796.363892 -2282.271973 -2.291048 -207.524521 823.182800 -192.375534 338.928009 426.783173 143.034256 -639.640137 -2844.197266 -5369.580078 7141.404297 -12483.213867 -10533.354492 337.647491 -2886.068848 -1320.838257 -1679.416260 -1717.749512 -1030.714600 -512.190369 -466.620636 -129.518188
318;1747216938.390917;15059.295898 -11243.705078 8079.099121 -8754.219727 -5697.629883 -8729.374023 -11769.917969 -8227.479492 -7558.489746 -6135.502930 -3838.183594 -1599.066040 336.511688 1485.202148 2580.312012 23380.658203 1812.316406 4927.819336 -4229.395508 -9291.696289 -126.137695 -2929.705811 -2325.048828 -5083.367188 -7185.145996 -6195.756836 -5424.575195 -4874.521973 -2239.376465 -1415.953369
319;1747216938.571613;1900.538452 -45318.566406 -24875.138672 -29365.947266 -24298.074219 -29973.763672 -25436.964844 -25087.326172 -22008.232422 -11543.532227 -10111.274414 -3378.091553 -129.204636 3522.966309 7024.867676 -25274.390625 -9978.704102 -7629.526367 -3315.368896 -3276.225098 -4181.608887 -5083.039062 -10460.119141 -9190.212891 -15976.497070 -13108.896484 -17100.517578 -14911.936523 -11175.042969 -4995.580078
320;1747216938.765432;-11485.970703 -8743.641602 -11661.111328 -10731.928711 -12413.615234 -12487.026367 -9546.907227 -13355.915039 -10029.924805 -9403.570312 -5601.952637 -3551.525146 188.702255 3444.152344 4413.534668 8699.755859 -5651.520508 -488.285950 -889.777588 -2875.197998 -1647.572388 -2110.795166 -4028.141113 -6180.203125 -5480.242188 -8057.853027 -8091.532715 -8025.499023 -6633.390625 -3370.772949
321;1747216938.945498;-26734.804688 -12104.025391 -24220.345703 -18857.945312 -22350.015625 -19826.390625 -19538.986328 -21430.242188 -17929.291016 -18270.408203 -15535.748047 -9584.639648 -5300.073730 259.215302 9261.273438 -22810.660156 4801.525879 -7087.387207 447.546204 -1003.327759 -1484.596191 -3995.747070 -6935.259766 -7667.661621 -10095.306641 -12662.177734 -15789.405273 -17895.933594 -14642.192383 -11296.998047
322;1747216939.132418;10663.710938 -20794.341797 -31918.302734 -36482.632812 -42178.613281 -38169.863281 -32044.699219 -39452.394531 -36996.859375 -28347.480469 -22005.687500 -21567.388672 -3449.573730 2179.550293 11857.054688 -9842.262695 6402.967285 -81020.281250 4035.704102 1096.405396 -14145.621094 -3347.543213 -9409.228516 -10451.145508 -12975.808594 -31186.158203 -31778.982422 -27119.548828 -27800.501953 -16356.986328
323;1747216939.313279;-30642.921875 -22212.792969 -32076.074219 -25644.865234 -23412.343750 -22923.509766 -23066.343750 -25361.355469 -26084.759766 -21045.431641 -21961.195312 -16203.993164 -9554.594727 -2262.887939 13967.899414 -12744.248047 -3992.560547 -8455.356445 -1597.771851 -2109.320068 -2856.508057 -3482.576416 -7661.969238 -6841.126953 -8333.534180 -13903.006836 -19814.810547 -21662.492188 -21636.689453 -17563.365234
324;1747216939.498454;-15203.275391 -35547.843750 -28595.326172 -32791.761719 -31096.587891 -29246.154297 -27673.222656 -31803.193359 -28427.800781 -29461.941406 -24866.556641 -18736.242188 -8446.662109 -2120.792480 13943.777344 -14097.863281 -7485.583984 -7535.173828 -1975.397095 -798.208496 -4615.375488 -5295.451172 -6103.001953 -10076.154297 -14244.709961 -17274.363281 -23195.388672 -26182.609375 -23099.396484 -23527.623047
325;1747216939.685689;-21087.330078 -16581.722656 -21125.925781 -33656.644531 -31076.119141 -43193.628906 -35969.550781 -31925.417969 -32794.085938 -31625.916016 -32989.152344 -26459.634766 -14975.556641 3032.247314 21768.748047 5547.451660 -14272.728516 3204.165771 -14801.221680 -3497.692139 1026.803223 -4672.308594 -5860.084961 -11518.345703 -11067.801758 -18370.296875 -28999.976562 -32372.560547 -26761.363281 -27907.847656
326;1747216939.865411;-23835.091797 -27228.218750 -23486.804688 -29960.814453 -28149.857422 -26737.994141 -30058.328125 -29716.287109 -26393.486328 -29380.865234 -22108.636719 -20706.191406 -16562.406250 -11226.208984 12375.673828 1022.339050 -1571.239746 -566.230713 -3396.816650 -4395.226074 -3761.721436 -2710.021973 -7931.173340 -4690.159180 -12037.732422 -15422.770508 -18678.869141 -24871.158203 -34525.082031 -32376.230469
327;1747216940.043107;-20526.728516 -21678.603516 -20549.820312 -34396.476562 -37048.878906 -44989.250000 -46914.632812 -39043.488281 -35726.527344 -37390.078125 -31224.150391 -17740.341797 -6253.012207 1730.460327 20628.332031 7449.174316 -22206.371094 4879.674805 -20809.238281 -7658.231445 3825.628174 -1796.687744 -9753.560547 -15370.612305 -17473.716797 -29332.902344 -33725.433594 -35110.000000 -29332.876953 -19590.578125
328;1747216940.229736;35.766289 -109.197548 -71.381805 127.211342 87.286606 -104.051880 -4.975017 -65.944695 62.752964 53.480618 -18.872725 5.386758 17.951920 11.057079 0.013475 195.818100 -135.680984 180.679596 -77.512520 117.982483 46.382740 -76.156105 37.380611 10.025094 41.064396 -26.680187 -22.595003 -1.687564 -9.794658 9.969067
329;1747216940.421336;-31899.636719 -9341.216797 -20593.882812 -13078.132812 -11309.665039 -13322.559570 -11383.703125 -11436.272461 -9515.002930 -7307.818848 -7136.893066 -3168.201904 -357.168549 3820.204102 4376.322266 -9960.484375 -2975.268066 624.815857 925.347656 -728.231262 -2858.485596 -4689.743164 -3500.052734 -6145.924805 -6470.658203 -8518.455078 -8330.600586 -7910.714355 -5548.666992 -3235.054199
330;1747216940.609491;-17112.970703 -33026.441406 -27995.197266 -34895.015625 -32927.777344 -31758.892578 -36731.847656 -34872.949219 -31047.816406 -22783.755859 -15326.855469 -10111.800781 1622.573242 5636.677246 11403.621094 -10569.465820 22374.042969 -7018.940430 -2308.782227 -7868.478516 -9098.235352 -22091.451172 -16252.892578 -19697.517578 -18858.646484 -23732.699219 -24454.279297 -21512.214844 -17254.937500 -9815.581055
331;1747216940.779641;-51897.277344 -30139.226562 -47389.144531 -36280.644531 -34627.535156 -28050.021484 -33696.824219 -31669.140625 -27380.447266 -15901.957031 -13550.403320 -6648.223145 323.425751 6057.642578 8526.506836 -8977.996094 6185.275391 -3029.987305 -883.213074 -7216.316895 -9181.772461 -9917.770508 -12692.706055 -16063.271484 -20418.220703 -22185.775391 -22575.960938 -18474.675781 -14970.489258 -6699.157715
332;1747216940.963513;-22346.726562 -29625.310547 -28972.164062 -27274.214844 -30461.443359 -34335.683594 -28318.390625 -30297.244141 -31819.662109 -27052.712891 -14104.445312 -9765.292969 -1053.520630 4594.989258 11892.320312 -3559.496338 6470.774902 -1452.928833 -2444.961670 -2052.309326 -9547.956055 -9186.972656 -8410.922852 -15892.164062 -30177.541016 -23765.095703 -24721.033203 -22071.744141 -16261.436523 -8722.608398
333;1747216941.144169;-11894.842773 -7028.414551 -20631.390625 -31556.056641 -27431.445312 -28571.142578 -31715.765625 -31793.240234 -26925.943359 -22103.148438 -17713.615234 -8921.244141 270.224243 7240.339355 11832.167969 2537.240234 -47259.027344 -1439.573242 -11233.072266 -2337.783936 -5874.727051 -13387.744141 -8051.669434 -16822.960938 -22546.884766 -24160.572266 -23014.767578 -20178.914062 -13929.286133 -9024.332031
334;1747216941.324897;-23061.503906 -28120.550781 -24145.953125 -25077.474609 -22696.882812 -22927.380859 -25574.669922 -23057.097656 -23666.025391 -16615.962891 -14900.577148 -7286.198730 -1249.758179 2725.226318 7343.410156 3230.555664 -8561.908203 -147.547638 -5746.332031 -5188.739746 -1988.616455 -5850.583496 -8988.330078 -11772.345703 -13941.699219 -17433.992188 -18885.320312 -17199.761719 -12508.107422 -6370.407715
335;1747216941.505767;-27175.021484 -13346.580078 -26864.201172 -19357.359375 -24431.531250 -23692.119141 -19139.869141 -22507.929688 -17834.650391 -14207.916992 -12435.592773 -8362.583008 -1379.490601 2220.882324 6504.359863 -9127.525391 6287.364746 -2785.859131 2522.984863 -2299.168213 -5983.434570 -3849.005371 -8221.333984 -8127.464355 -12575.336914 -14093.227539 -14226.656250 -13270.340820 -9030.627930 -5514.531250
336;1747216941.685974;-26802.980469 -24045.328125 -23703.687500 -23377.691406 -22713.591797 -25591.501953 -22712.402344 -21787.898438 -23146.388672 -17858.798828 -11657.158203 -5779.321289 -675.136536 6548.537109 7222.488281 6597.753906 -6826.759766 3246.904541 -5433.947754 -1503.064697 -3620.479980 -6972.858398 -6378.195801 -8214.055664 -17099.494141 -15431.367188 -17777.480469 -16054.740234 -11991.966797 -6483.331543
337;1747216941.873216;-1040.366699 -16864.623047 -5662.449219 -11322.628906 -9447.396484 -9892.860352 -11341.140625 -9611.083008 -8220.342773 -11040.053711 -5467.149414 -4089.588379 -820.465576 1577.061401 2789.855469 -14484.610352 -3011.008545 -1116.529907 -3616.359863 -2333.795410 157.010574 -3451.560059 -2411.819092 -4922.772461 -7377.850098 -8145.407715 -7655.399414 -6291.980469 -5288.353516 -2355.214111
338;1747216942.054214;7748.333984 -20454.017578 -36868.636719 -25468.500000 -32934.609375 -33445.839844 -32072.087891 -31769.146484 -27243.986328 -28868.701172 -15823.001953 -5845.162598 3194.319580 6612.821777 9684.893555 7414.326172 161.778519 21284.677734 5072.924316 -6195.944336 -9379.594727 -5116.879395 -14746.541992 -16173.168945 -22583.808594 -27413.605469 -26362.271484 -21465.712891 -17256.416016 -8101.926270
