seq;timestamp;data
425;1745751701.413393;1.192542 0.410362 0.409658 0.231408 0.212011 0.100912 0.073530 0.071179 0.031590 0.026255 0.026382 0.019998 0.016937 0.015792 0.015193 0.582069 0.067800 -0.123991 -0.223912 -0.241399 -0.162808 -0.130566 -0.130098 -0.101196 -0.068949 -0.047591 -0.033467 -0.024155 -0.014549 -0.007308
426;1745751701.596093;0.332017 0.504226 0.339839 0.690536 0.237340 0.151222 0.086020 0.041235 0.042330 0.030474 0.021190 0.020508 0.016839 0.016435 0.016043 0.006829 0.071563 -0.102732 -0.407608 -0.248034 -0.195240 -0.171688 -0.122487 -0.103280 -0.065922 -0.045377 -0.034008 -0.023071 -0.014603 -0.007435
427;1745751701.800599;0.401697 0.681370 0.277358 0.357596 0.273739 0.136758 0.067746 0.063429 0.042074 0.026945 0.018686 0.019601 0.018001 0.015717 0.015491 0.058463 -0.119773 -0.006189 -0.156238 -0.240541 -0.212368 -0.127656 -0.096036 -0.105167 -0.072163 -0.050022 -0.034379 -0.022849 -0.014323 -0.007021
428;1745751701.976453;0.438233 0.280137 0.410107 0.191399 0.255565 0.119217 0.069963 0.056487 0.046700 0.024983 0.023340 0.019340 0.017679 0.016793 0.015965 0.029407 -0.062375 -0.362606 -0.148302 -0.354079 -0.179005 -0.135923 -0.127030 -0.089544 -0.062654 -0.051578 -0.035212 -0.024044 -0.014701 -0.007187
429;1745751702.165619;1.571241 0.295039 0.134411 0.373189 0.179833 0.080981 0.057792 0.050790 0.040977 0.027152 0.021678 0.019703 0.017609 0.015879 0.015254 -0.741544 -0.186648 -0.951257 -0.089600 -0.209114 -0.219623 -0.139300 -0.140236 -0.091601 -0.066473 -0.050241 -0.033067 -0.023463 -0.014454 -0.007135
430;1745751702.379868;1.482157 0.843433 0.304284 0.243317 0.322040 0.139792 0.166886 0.068570 0.034264 0.033251 0.023070 0.019391 0.017986 0.016499 0.014909 0.520123 -0.112098 -0.410207 -0.269321 -0.217561 -0.203751 -0.180354 -0.128597 -0.096809 -0.067506 -0.046904 -0.033682 -0.023518 -0.014146 -0.007680
431;1745751702.561318;0.190078 0.393659 0.452652 0.221387 0.125948 0.158372 0.067586 0.073421 0.044996 0.031230 0.024813 0.019254 0.017779 0.016028 0.015417 0.941061 -0.086983 -0.086233 -0.281077 -0.264197 -0.210842 -0.108312 -0.130582 -0.097448 -0.069880 -0.050062 -0.034709 -0.023597 -0.014388 -0.007470
432;1745751702.745775;0.404634 0.481861 0.626390 0.314732 0.311631 0.066125 0.065595 0.041646 0.043663 0.028977 0.025905 0.020737 0.017612 0.015987 0.015508 0.045599 0.203843 -0.199390 -0.237613 -0.206744 -0.188758 -0.178270 -0.110471 -0.095744 -0.071773 -0.050138 -0.033884 -0.023609 -0.014818 -0.007699
433;1745751702.940555;1.477040 0.475372 0.437319 0.274312 0.229521 0.153044 0.081971 0.054109 0.033910 0.025942 0.024014 0.019648 0.016071 0.016531 0.015490 0.113961 -0.026785 -0.331010 -0.257517 -0.205385 -0.183139 -0.139548 -0.134528 -0.094519 -0.073398 -0.049795 -0.032668 -0.022942 -0.015038 -0.007440
434;1745751703.131972;0.220026 0.540590 0.236150 0.336958 0.285614 0.080022 0.098750 0.059277 0.047928 0.028966 0.027908 0.019842 0.018303 0.016528 0.015540 -0.044078 -0.094610 -0.161353 -0.191563 -0.229492 -0.220658 -0.180915 -0.128273 -0.092989 -0.071788 -0.048317 -0.033809 -0.022643 -0.014451 -0.007672
435;1745751703.332801;0.310101 0.237251 0.617653 0.213542 0.165145 0.106382 0.092728 0.042318 0.039421 0.036674 0.025085 0.018316 0.017183 0.015883 0.015697 0.166107 -0.126383 -0.109863 -0.265382 -0.349367 -0.180340 -0.117403 -0.124926 -0.106511 -0.062842 -0.048458 -0.034270 -0.023874 -0.014759 -0.007539
436;1745751703.535750;0.250755 0.437059 0.358935 0.312862 0.230773 0.138149 0.117015 0.075856 0.046108 0.034673 0.023556 0.019460 0.017745 0.016473 0.016014 0.006874 0.003604 -0.085815 -0.033151 -0.221736 -0.218759 -0.147593 -0.116307 -0.095685 -0.070185 -0.049143 -0.034675 -0.022828 -0.014446 -0.007890
437;1745751703.723474;1.429946 0.249401 0.478602 0.277899 0.211296 0.130989 0.114857 0.054773 0.051292 0.028233 0.023301 0.018995 0.016752 0.016005 0.015955 4.007506 -0.098443 -0.590211 -0.159360 -0.225174 -0.164485 -0.128975 -0.112254 -0.094659 -0.069905 -0.049486 -0.033265 -0.023119 -0.013650 -0.007495
438;1745751703.903787;1.092519 0.358011 0.811293 0.480659 0.180288 0.131564 0.057014 0.066249 0.038453 0.032199 0.020416 0.019875 0.016164 0.016305 0.015683 0.160218 0.014772 -0.071189 -0.085334 -0.326957 -0.197281 -0.128361 -0.125976 -0.095101 -0.069382 -0.047309 -0.036030 -0.023276 -0.014673 -0.007608
439;1745751704.093248;0.166669 0.480639 0.486370 0.244497 0.148925 0.075182 0.103146 0.062947 0.050552 0.023219 0.023297 0.019069 0.017575 0.016250 0.015648 0.281835 -0.045345 -0.147167 -0.100094 -0.154779 -0.183546 -0.148704 -0.136417 -0.090019 -0.066655 -0.049054 -0.033252 -0.022369 -0.014984 -0.007462
440;1745751704.292649;0.659319 0.283224 0.506833 0.261750 0.218742 0.160562 0.059975 0.074648 0.025675 0.027737 0.021348 0.019487 0.017785 0.016319 0.015616 0.093665 -0.020146 -0.422894 -0.091362 -0.128704 -0.183195 -0.167371 -0.115966 -0.084800 -0.068963 -0.047966 -0.034831 -0.024194 -0.014520 -0.007003
441;1745751704.472201;0.429162 0.777472 0.137715 0.438517 0.260958 0.095139 0.044067 0.060383 0.046374 0.030551 0.022339 0.020928 0.017082 0.016274 0.015383 -0.088633 -0.219633 -0.465408 -0.249836 -0.239976 -0.219076 -0.176510 -0.118409 -0.098028 -0.065850 -0.050251 -0.033720 -0.022257 -0.015022 -0.007840
442;1745751704.655304;1.618555 0.344318 0.257058 0.274904 0.363821 0.089287 0.060794 0.043519 0.041334 0.027580 0.022749 0.019018 0.017585 0.016601 0.015730 0.879825 0.311408 -0.220034 -0.132052 -0.319409 -0.168547 -0.145012 -0.122302 -0.088522 -0.071136 -0.050804 -0.033487 -0.022919 -0.014726 -0.007527
443;1745751704.846478;0.259064 0.318561 0.576150 0.233157 0.228088 0.133600 0.092699 0.079888 0.041342 0.028074 0.022157 0.019416 0.016735 0.015914 0.015745 -0.216550 -0.072303 -0.434882 -0.213523 -0.196914 -0.144262 -0.127997 -0.120453 -0.097935 -0.058797 -0.049233 -0.035839 -0.022625 -0.014281 -0.008046
444;1745751705.035075;0.133094 0.336206 0.361558 0.275725 0.778812 0.081696 0.071766 0.028136 0.042892 0.034003 0.021965 0.017634 0.017649 0.016927 0.015422 0.159670 -0.058320 -0.008587 -0.123877 -0.921632 -0.154962 -0.174900 -0.125449 -0.091611 -0.075815 -0.046721 -0.034568 -0.022408 -0.014945 -0.007288
445;1745751705.220246;0.658883 0.258933 0.744805 0.201238 0.161462 0.088521 0.085728 0.063582 0.041589 0.022454 0.024822 0.018202 0.017038 0.015975 0.015857 1.398471 -0.171844 0.278226 -0.278619 -0.244417 -0.174565 -0.163130 -0.116459 -0.116652 -0.075894 -0.047702 -0.035553 -0.023101 -0.014752 -0.007651
446;1745751705.417457;0.201586 0.668292 0.354755 0.465650 0.151947 0.069024 0.073245 0.049644 0.057882 0.027801 0.021411 0.019178 0.017679 0.016659 0.016109 0.070250 -0.129286 -0.122721 -0.505545 -0.222627 -0.187173 -0.176496 -0.120595 -0.096033 -0.069776 -0.048593 -0.033614 -0.023785 -0.014198 -0.007160
447;1745751705.612756;0.501388 0.375091 0.459426 0.464549 0.232183 0.107886 0.078429 0.051882 0.032742 0.027323 0.022742 0.019753 0.017835 0.016000 0.015882 0.241116 -0.049623 0.029961 -0.217597 -0.301005 -0.175504 -0.141467 -0.112362 -0.090975 -0.073808 -0.050603 -0.036763 -0.023121 -0.015038 -0.007410
448;1745751705.796337;0.314568 0.416585 0.645900 0.395564 0.128138 0.170539 0.072913 0.039018 0.038542 0.034008 0.022157 0.020292 0.016904 0.016941 0.015812 -0.015852 0.144287 -0.289754 -0.093865 -0.242029 -0.238075 -0.168926 -0.112382 -0.093198 -0.067385 -0.047707 -0.034139 -0.023216 -0.014266 -0.007406
449;1745751705.982920;1.021546 0.363918 1.636786 0.251937 0.263921 0.168635 0.117507 0.054892 0.049292 0.031474 0.021942 0.019083 0.017709 0.016599 0.015174 -0.119066 0.114769 -3.054178 -0.268303 -0.259416 -0.170820 -0.168085 -0.106924 -0.091709 -0.072104 -0.048076 -0.032466 -0.023409 -0.014364 -0.007574
450;1745751706.192480;0.453363 0.318647 0.645725 0.281665 0.276621 0.144833 0.058136 0.058577 0.031950 0.038424 0.021913 0.018823 0.017808 0.015743 0.015782 -0.320914 -0.027634 0.044011 -0.390319 -0.302015 -0.252508 -0.160791 -0.125704 -0.106927 -0.074134 -0.048457 -0.033977 -0.022480 -0.014729 -0.007928
451;1745751706.374618;0.049751 0.665272 0.268676 0.239449 0.194747 0.123453 0.044979 0.042391 0.035221 0.027316 0.025879 0.019953 0.017459 0.016136 0.015768 0.248766 -0.116522 -0.175270 -0.260677 -0.189651 -0.223662 -0.141794 -0.120182 -0.100816 -0.071545 -0.051206 -0.035149 -0.023560 -0.014371 -0.008105
452;1745751706.564557;0.905204 0.378727 0.683016 0.380685 0.210026 0.067780 0.101373 0.062136 0.039200 0.026934 0.023187 0.020322 0.017219 0.016952 0.015761 0.038410 -0.047520 -0.172959 -0.294824 -0.207745 -0.185759 -0.166038 -0.128672 -0.115242 -0.071999 -0.049596 -0.035734 -0.024554 -0.015205 -0.007681
453;1745751706.756991;-0.254620 0.950912 0.284144 0.230873 0.181947 0.058420 0.192451 0.057011 0.041429 0.036573 0.023314 0.019255 0.017564 0.016148 0.015791 0.624469 0.616570 -0.002010 -0.150514 -0.240563 -0.202306 -0.199567 -0.126483 -0.097800 -0.064974 -0.050748 -0.033193 -0.023726 -0.015158 -0.008353
454;1745751706.942058;1.522034 0.345302 0.437597 0.476461 0.300283 0.150840 0.097921 0.057773 0.035267 0.032451 0.022757 0.018824 0.018013 0.016615 0.015549 0.475419 0.001030 -0.102209 -0.410641 -0.156288 -0.139515 -0.155398 -0.120393 -0.106587 -0.076714 -0.050028 -0.035151 -0.023706 -0.015298 -0.007729
455;1745751707.129002;0.245012 0.460379 0.396259 0.290711 0.181586 0.080973 0.068027 0.046794 0.037576 0.031766 0.025731 0.018120 0.017579 0.016462 0.015730 -0.078552 -0.200808 -0.157532 -0.175329 -0.154013 -0.184540 -0.146069 -0.138112 -0.098523 -0.063577 -0.046523 -0.035242 -0.023546 -0.014229 -0.007664
456;1745751707.328245;0.751687 0.221494 0.767243 0.246728 0.191905 0.124701 0.084902 0.059413 0.050483 0.026424 0.022879 0.019187 0.016608 0.016094 0.016059 -0.137257 -0.108854 -0.109228 -0.186936 -0.295258 -0.201379 -0.163777 -0.126415 -0.094837 -0.064719 -0.049382 -0.035952 -0.023265 -0.015189 -0.006913
457;1745751707.520483;0.158197 0.480733 0.830603 0.368717 0.169436 0.083247 0.093660 0.047690 0.047686 0.038769 0.020551 0.018644 0.017292 0.016735 0.016026 0.195650 0.123232 -0.381622 -0.181189 -0.224895 -0.170498 -0.159591 -0.111633 -0.098182 -0.076431 -0.048472 -0.034487 -0.023174 -0.014501 -0.007715
458;1745751707.705703;0.463495 0.432654 0.441994 0.362838 0.190441 0.149846 0.082270 0.062200 0.036730 0.027402 0.023804 0.019396 0.018246 0.016136 0.015283 0.052535 -0.102395 -0.268300 -0.344492 -0.253495 -0.259476 -0.135874 -0.138168 -0.098952 -0.066867 -0.046498 -0.034494 -0.023435 -0.015007 -0.007772
459;1745751707.896616;0.530607 0.458811 0.484008 0.442616 0.305705 0.140486 0.100130 0.073002 0.041350 0.032480 0.024653 0.020269 0.016589 0.016467 0.015366 -0.305119 -0.134858 -0.142622 -0.188393 -0.364697 -0.176407 -0.124496 -0.120941 -0.109408 -0.071861 -0.050926 -0.035632 -0.022722 -0.014592 -0.007683
460;1745751708.089720;-0.652650 0.813635 0.295907 0.350170 0.201913 0.119818 0.110541 0.073268 0.038354 0.028526 0.023586 0.018668 0.017600 0.016381 0.016279 0.071054 -0.139617 -0.099683 -0.080246 -0.201767 -0.154130 -0.134817 -0.155888 -0.103440 -0.066454 -0.048408 -0.035661 -0.023821 -0.014785 -0.007560
461;1745751708.282767;0.820679 0.343542 0.677344 0.336334 0.410351 0.125984 0.084838 0.073578 0.040305 0.034297 0.023303 0.021162 0.018373 0.016467 0.015447 0.176582 -0.035954 -0.018146 -0.131076 -0.297136 -0.201328 -0.148043 -0.118358 -0.102621 -0.073262 -0.048481 -0.034887 -0.022795 -0.014896 -0.007487
462;1745751708.472798;0.187904 0.305519 0.236856 0.228682 0.207622 0.093693 0.062768 0.056472 0.047154 0.026611 0.023551 0.018107 0.018576 0.016224 0.016034 0.145696 -0.000712 -0.401166 -0.221992 -0.247474 -0.187883 -0.158710 -0.120236 -0.095335 -0.067666 -0.047056 -0.036367 -0.023513 -0.014317 -0.007976
463;1745751708.674362;0.473819 0.501306 0.561189 0.234100 0.150179 0.091038 0.125606 0.055609 0.043601 0.027370 0.023594 0.020661 0.017485 0.016250 0.015593 0.049680 -0.030976 -0.095531 -0.172490 -0.213066 -0.159550 -0.128357 -0.124058 -0.099631 -0.074232 -0.049400 -0.034450 -0.022939 -0.015084 -0.007949
464;1745751708.864951;0.232030 0.405587 0.516245 0.251627 0.215806 0.072670 0.089282 0.053100 0.041976 0.033055 0.022598 0.020142 0.018061 0.016379 0.015342 0.064012 -0.189081 0.157819 -0.227091 -0.286354 -0.169303 -0.151892 -0.108169 -0.090305 -0.074665 -0.048886 -0.036364 -0.023335 -0.014786 -0.007318
465;1745751709.065770;2.674177 0.340351 0.361258 0.249964 0.238262 0.099450 0.029249 0.067098 0.042051 0.025242 0.023009 0.020241 0.018656 0.016157 0.015816 0.576554 -0.060849 -0.162652 -0.190464 -0.106411 -0.217140 -0.123018 -0.135225 -0.109463 -0.066852 -0.048314 -0.033997 -0.023135 -0.014973 -0.007651
466;1745751709.248528;-0.077661 0.438620 0.488990 0.233630 0.235899 0.082134 0.105415 0.033417 0.044323 0.033964 0.023121 0.020384 0.017398 0.016279 0.015916 0.486961 -0.102599 -0.015138 -0.087598 -0.233989 -0.210199 -0.124455 -0.116093 -0.094157 -0.063886 -0.047870 -0.034934 -0.022390 -0.014421 -0.008100
467;1745751709.443399;0.800369 0.298677 0.412943 0.272258 0.236858 0.088841 0.075938 0.056289 0.028307 0.027353 0.023168 0.021499 0.017272 0.016476 0.015432 0.403260 -0.102551 -0.209096 -0.151114 -0.278343 -0.217521 -0.126284 -0.122528 -0.088742 -0.078947 -0.051053 -0.034047 -0.022566 -0.014956 -0.007531
468;1745751709.638786;0.266787 0.375767 0.158166 0.271880 0.217512 0.105782 0.099784 0.031310 0.042628 0.037495 0.026615 0.021165 0.018382 0.016691 0.015694 -0.175046 -0.062550 -0.291458 -0.114493 -0.244521 -0.217400 -0.129841 -0.133652 -0.101964 -0.069307 -0.046235 -0.035298 -0.024419 -0.014846 -0.006906
469;1745751709.829865;0.705383 0.326660 0.389937 0.246725 0.185134 0.098752 0.060472 0.063041 0.036391 0.024387 0.024065 0.019229 0.017603 0.016913 0.016449 -0.224191 -0.172643 -0.378935 -0.151568 -0.420542 -0.244768 -0.119823 -0.138021 -0.111432 -0.061028 -0.050374 -0.035655 -0.022553 -0.014363 -0.007291
470;1745751710.032198;-0.241812 0.350809 0.039790 0.337606 0.277747 0.076714 0.083044 0.076425 0.034139 0.034698 0.022613 0.019412 0.016753 0.016807 0.015746 0.618268 -0.161218 -0.942895 -0.207087 -0.207177 -0.174990 -0.231838 -0.130293 -0.105070 -0.066660 -0.047377 -0.033046 -0.024762 -0.014890 -0.007251
471;1745751710.225775;0.455620 0.277970 0.874552 0.247128 0.167355 0.113471 0.086155 0.052474 0.039277 0.031695 0.024515 0.020017 0.017056 0.016607 0.015645 0.282365 -0.134932 -0.618259 -0.420690 -0.212969 -0.180650 -0.134674 -0.146427 -0.088579 -0.067475 -0.053281 -0.035728 -0.024157 -0.015180 -0.007657
472;1745751710.422763;0.470047 0.346275 0.303481 0.242183 0.293363 0.086328 0.100399 0.063537 0.044311 0.032499 0.023995 0.018524 0.016856 0.016750 0.015534 -0.623570 0.071139 -0.049146 -0.310589 -0.125293 -0.167732 -0.149591 -0.137260 -0.096623 -0.065748 -0.049112 -0.033920 -0.023078 -0.014540 -0.007751
473;1745751710.618357;1.079253 0.198577 0.695683 0.280513 0.251698 0.175637 0.108170 0.064558 0.046153 0.027323 0.023287 0.018574 0.017205 0.016349 0.015737 -0.092269 -0.097021 0.319085 -0.242817 -0.197191 -0.182532 -0.130585 -0.147739 -0.089829 -0.072179 -0.051316 -0.034551 -0.023029 -0.015039 -0.007621
474;1745751710.805294;0.108095 0.624471 0.450160 0.232150 0.255955 0.170123 0.078282 0.058502 0.047536 0.029930 0.023826 0.019101 0.017200 0.016694 0.015925 0.232226 -0.000836 -0.302931 -0.146934 -0.126155 -0.154805 -0.137247 -0.131367 -0.087212 -0.070806 -0.048399 -0.033279 -0.023859 -0.014347 -0.007514
475;1745751710.983726;0.255053 0.233716 0.807265 0.353834 0.236042 0.135869 0.108428 0.044176 0.041342 0.030438 0.023207 0.019786 0.017723 0.016757 0.015487 0.406862 -0.082603 0.451089 -0.073897 -0.235958 -0.196304 -0.120941 -0.125256 -0.091799 -0.064520 -0.052403 -0.034380 -0.023207 -0.014715 -0.007731
476;1745751711.181594;1.360789 0.495360 0.802450 0.316688 0.270682 0.102441 0.048476 0.054470 0.050434 0.030412 0.023588 0.019058 0.018197 0.016158 0.016052 1.147388 -0.113599 -0.283967 -0.136176 -0.245950 -0.176099 -0.185740 -0.122237 -0.091426 -0.071117 -0.049884 -0.033719 -0.023812 -0.015061 -0.007762
477;1745751711.365268;0.142392 0.320464 0.419923 0.260278 0.152712 0.120824 0.065451 0.076005 0.039501 0.032306 0.022393 0.019351 0.017925 0.016561 0.015519 1.485632 -0.143351 -0.141141 -0.198922 -0.218396 -0.203518 -0.152072 -0.131619 -0.095971 -0.066948 -0.050023 -0.036310 -0.023011 -0.014385 -0.007232
478;1745751711.542217;0.783164 0.496853 0.607499 0.197377 0.267140 0.054737 0.080458 0.055542 0.046327 0.022972 0.022004 0.018596 0.017717 0.016718 0.016072 0.153171 -0.046357 0.032371 -0.110246 -0.178736 -0.205021 -0.157374 -0.121860 -0.102406 -0.073622 -0.049351 -0.035286 -0.022626 -0.014186 -0.007597
479;1745751711.726704;0.965090 0.246984 0.694954 0.271524 0.152769 0.143273 0.047049 0.070129 0.032697 0.026615 0.023617 0.018884 0.017385 0.016848 0.015612 -0.228610 -0.120606 -0.685014 -0.212657 -0.215166 -0.149527 -0.170952 -0.122384 -0.104400 -0.072461 -0.048858 -0.033714 -0.023490 -0.015116 -0.007732
480;1745751711.913321;-0.132552 1.568772 0.264552 0.274705 0.280873 0.082570 0.056464 0.037770 0.050050 0.033323 0.023420 0.019773 0.017159 0.016737 0.015532 1.236717 0.328365 -0.161468 -0.265784 -0.161367 -0.219875 -0.124266 -0.138104 -0.086985 -0.067595 -0.049630 -0.033647 -0.023095 -0.014674 -0.006999
481;1745751712.100386;0.388569 0.308799 0.694501 0.374174 0.235100 0.145329 0.067749 0.064704 0.039383 0.031359 0.025974 0.020316 0.017678 0.016531 0.016105 0.233962 -0.225023 -0.325660 -0.202529 -0.367171 -0.192465 -0.105936 -0.130703 -0.090441 -0.062522 -0.049614 -0.033751 -0.023262 -0.015016 -0.008154
482;1745751712.287670;0.547415 0.606163 0.271260 0.267162 0.147668 0.133987 0.082500 0.072222 0.047020 0.023145 0.023777 0.021390 0.017798 0.016475 0.016076 0.199364 -0.102519 -0.295286 -0.044464 -0.207784 -0.190209 -0.126729 -0.126929 -0.086232 -0.075524 -0.049297 -0.034993 -0.023548 -0.014378 -0.007802
483;1745751712.473967;0.812211 0.357812 0.439852 0.181386 0.226114 0.154030 0.083323 0.059180 0.044903 0.029877 0.024130 0.021364 0.017050 0.016470 0.015742 -0.067365 -0.120955 -0.245691 -0.147085 -0.200609 -0.184890 -0.150902 -0.134565 -0.092070 -0.073329 -0.050760 -0.035623 -0.023626 -0.014844 -0.007796
484;1745751712.654204;0.178219 0.446937 0.441827 0.451912 0.217721 0.123494 0.111821 0.076580 0.051847 0.031607 0.021727 0.018999 0.017742 0.016444 0.015477 0.315652 -0.048203 0.068505 -0.235680 -0.281129 -0.163546 -0.156384 -0.127060 -0.088556 -0.077236 -0.047496 -0.033762 -0.023573 -0.015449 -0.007128
485;1745751712.851744;0.669856 0.291481 0.619347 0.221261 0.213111 0.091920 0.100391 0.056710 0.029056 0.031268 0.025933 0.018430 0.017870 0.016897 0.015449 0.306741 -0.015800 0.123296 -0.211258 -0.278590 -0.192881 -0.110005 -0.129633 -0.090306 -0.066033 -0.048240 -0.032401 -0.023417 -0.014682 -0.007919
486;1745751713.051517;0.629396 0.238422 0.735567 0.147384 0.260555 0.106020 0.121336 0.058131 0.054356 0.030697 0.020505 0.020499 0.017491 0.015882 0.015453 0.128511 -0.222631 0.177952 -0.203899 -0.250493 -0.184959 -0.150395 -0.147581 -0.090031 -0.068599 -0.049687 -0.034420 -0.022708 -0.014369 -0.007850
487;1745751713.226927;-0.363119 0.443342 4.309396 0.308388 0.161370 0.127474 0.113432 0.064296 0.052749 0.025865 0.021871 0.020623 0.016963 0.016471 0.015945 -0.398715 -0.014946 -9.374577 -0.190858 -0.225660 -0.212375 -0.189860 -0.138898 -0.103459 -0.074543 -0.047715 -0.034790 -0.023758 -0.014933 -0.007663
488;1745751713.418056;0.557103 0.290860 1.869897 0.317375 0.163584 0.232880 0.060353 0.037813 0.036471 0.030672 0.022179 0.020268 0.017431 0.016028 0.016114 0.361867 -0.063318 0.052929 -0.183836 -0.223690 -0.189165 -0.179597 -0.139642 -0.091051 -0.065626 -0.048384 -0.034970 -0.023648 -0.014440 -0.007892
489;1745751713.612059;0.119582 0.340399 0.352541 0.335910 0.120186 0.129719 0.084322 0.074897 0.049375 0.039603 0.021113 0.018136 0.017541 0.016451 0.015965 -0.163703 0.041809 -0.386613 -0.221230 -0.355979 -0.194473 -0.144554 -0.100592 -0.093034 -0.070498 -0.051493 -0.035542 -0.024204 -0.014665 -0.007441
490;1745751713.808427;0.581099 0.762277 0.639804 0.284464 0.124911 0.091111 0.073629 0.061280 0.042123 0.024270 0.024834 0.019066 0.017532 0.016679 0.016242 0.224536 -0.143679 -0.003198 -0.457439 -0.193860 -0.183285 -0.151358 -0.131916 -0.096029 -0.069930 -0.052342 -0.034564 -0.023181 -0.014459 -0.007538
491;1745751713.991832;0.257696 0.485615 -0.198770 0.354036 0.283054 0.103265 0.142506 0.059561 0.046441 0.031646 0.022670 0.020197 0.017081 0.016142 0.016108 0.040697 0.002166 -0.740169 -0.120365 -0.335960 -0.208574 -0.181740 -0.135768 -0.091231 -0.066023 -0.050939 -0.034232 -0.023558 -0.015091 -0.007700
492;1745751714.171336;-0.364976 0.512662 0.543250 0.333510 0.239086 0.145438 0.044623 0.061942 0.062785 0.026120 0.025487 0.020873 0.017243 0.016444 0.015729 0.916096 -0.135830 -0.275772 -0.069462 -0.152144 -0.259246 -0.179501 -0.128475 -0.095604 -0.071212 -0.048020 -0.034911 -0.023356 -0.015706 -0.007286
